Gender,Age,Height,Weight,Heart_Rate,Body_Temp,Calories,Duration
male,77,182,91,107,40.8,233,27
female,29,172,67,95,40.3,93,19
male,62,187,92,109,40.8,239,29
male,21,197,89,84,38.8,7,3
male,28,185,86,111,40.4,149,22
female,20,175,66,104,41,159,28
female,26,153,49,93,40.5,102,21
female,27,172,69,73,39.4,15,6
female,58,169,64,107,40.9,181,27
male,75,190,96,102,41,221,28
female,71,164,63,82,38.9,17,4
female,34,164,62,109,40.7,170,26
male,39,194,94,91,39.7,49,11
male,63,188,97,99,40.7,159,23
male,22,192,94,111,40.6,147,22
male,49,190,90,84,39.7,27,7
female,22,152,54,78,37.5,3,1
male,47,201,104,107,41,209,28
female,38,177,71,107,41,181,29
male,68,172,82,86,39.7,39,8
female,32,154,54,94,40.5,80,16
male,30,177,80,117,40.7,191,25
male,51,181,91,110,40.9,227,29
male,45,179,78,90,39.8,43,10
male,25,178,77,99,40,74,16
male,58,176,75,84,40.3,59,15
male,47,201,103,91,39.1,25,5
male,27,180,86,110,40.6,171,26
female,58,169,68,101,40.6,132,22
female,22,158,58,89,39.7,34,8
male,74,183,80,80,39.5,25,6
female,21,144,47,104,40.4,95,16
female,25,169,66,105,40.6,129,22
female,25,161,61,99,40.5,90,17
male,51,196,100,77,38.8,12,4
female,40,169,63,93,39.6,54,11
female,21,169,60,111,40.7,157,24
male,25,169,75,106,41,147,26
male,36,194,91,105,40.8,178,28
male,52,171,81,102,40.6,110,17
female,30,173,75,86,40.3,53,14
female,26,151,55,90,39.8,40,9
female,24,157,58,100,40.9,163,30
female,37,164,61,98,40.5,119,22
female,68,166,65,101,40.1,93,15
male,33,189,93,97,40.9,116,23
male,42,192,98,88,38.7,17,4
male,56,187,91,92,40.4,91,17
female,20,173,67,111,40.6,186,29
female,72,156,61,107,40.7,203,29
female,56,165,61,106,41.1,192,29
male,76,179,83,84,39.5,40,8
female,29,162,62,111,40.8,186,28
male,72,192,99,103,40.7,223,28
female,35,163,62,91,40.2,55,12
female,49,154,52,82,38.9,20,5
male,27,193,94,89,39.6,25,7
male,47,177,84,104,41,178,27
female,23,170,66,86,40.3,46,12
female,49,151,53,93,40.6,109,21
male,24,182,86,91,40,46,13
female,61,175,78,91,39.8,58,12
male,23,200,99,107,40.9,162,26
male,45,200,97,106,40.7,170,24
male,26,174,75,84,39.4,17,7
male,52,196,102,83,38.8,20,5
male,68,177,85,94,40.8,141,23
female,35,181,71,90,39.1,22,5
male,25,187,81,101,40.3,75,15
female,61,166,60,90,39.3,30,6
female,67,170,66,108,40.8,181,26
male,25,186,86,98,40.1,51,11
male,42,174,73,93,40.4,58,13
female,43,148,48,91,39.4,25,5
male,21,191,86,103,40.1,84,16
male,46,178,77,90,40.1,56,13
female,25,172,70,84,38.5,7,2
female,58,177,74,110,41,193,28
male,33,181,82,100,40.1,69,13
female,73,183,84,82,38.3,8,2
male,42,175,79,95,39.9,49,10
male,69,172,77,101,40.8,141,20
male,24,191,83,81,39.7,16,8
male,29,181,77,97,40.1,59,13
female,57,186,84,100,40.5,96,17
male,31,194,94,111,40.9,206,29
female,74,159,62,104,40.3,134,20
male,39,185,81,101,40,68,12
female,38,176,69,89,38.4,13,3
male,21,182,75,113,41,195,30
male,29,178,81,101,40.8,120,23
female,78,178,75,96,41.1,138,24
male,75,189,95,107,40.6,259,30
female,59,166,67,93,40.2,114,22
male,21,195,93,104,40.4,105,19
female,52,158,61,99,40.2,81,14
male,59,178,82,99,40.6,115,18
male,54,194,103,98,41.1,174,27
male,28,195,94,83,38.8,11,4
male,38,192,92,90,39.1,30,7
male,54,181,80,100,40.5,131,21
female,21,154,53,103,40.9,150,26
male,23,193,89,105,40.5,125,22
male,23,180,85,85,37.8,5,2
female,59,176,71,100,40.5,94,16
male,75,187,96,93,40,72,11
female,24,177,71,85,38.5,11,3
female,25,154,58,91,39.2,18,4
male,64,182,92,101,40.4,157,22
male,50,190,100,104,40.8,191,27
female,32,151,51,102,40.5,136,23
male,49,189,94,97,40.9,164,28
female,20,159,56,86,38.9,20,5
male,29,188,89,113,40.4,165,23
female,71,165,67,111,41.2,198,27
female,27,166,59,108,41,177,28
female,57,158,55,103,39.9,57,9
female,40,172,66,86,39.7,41,10
female,52,181,76,98,40.2,104,19
male,48,188,88,80,40.1,28,9
male,45,182,89,99,40.8,111,19
female,30,164,60,96,40.6,92,18
male,77,186,90,91,38.8,25,4
female,59,142,45,99,40.3,86,14
male,38,179,81,93,40.3,71,16
male,61,185,86,90,40.6,120,23
female,67,188,83,94,40.7,94,18
female,21,159,62,95,40.4,101,21
female,71,155,60,91,40.1,90,17
male,62,185,91,107,40.5,206,26
female,38,178,68,80,38.7,10,3
male,32,197,101,84,37.7,3,1
female,76,170,67,101,40.2,76,12
male,20,178,81,98,40.5,86,20
female,27,160,56,108,40.7,172,27
male,34,188,89,85,37.9,3,1
male,49,173,79,109,40.8,198,27
male,60,178,78,103,40.5,180,26
female,41,155,59,87,39.1,30,7
male,25,189,85,95,40.4,71,17
female,56,151,53,101,40.4,148,24
male,48,196,94,85,37.9,4,1
female,27,161,59,82,38.8,11,3
male,23,174,74,94,40.4,48,13
female,30,164,64,92,39.6,51,11
female,63,176,73,96,40.9,110,20
female,76,167,65,83,39.9,44,10
female,22,160,59,104,40.8,128,22
male,22,174,74,99,40.1,66,15
female,26,168,66,102,40.2,89,16
male,27,184,93,88,39.6,34,10
female,21,180,74,102,40.7,124,23
female,52,169,66,95,39.4,32,6
male,73,186,87,95,40.4,105,16
female,29,165,64,93,40,52,11
female,62,153,57,81,39.1,20,5
male,30,191,91,84,39.6,20,7
female,77,162,66,92,40.2,65,12
male,55,185,86,96,40.1,70,12
female,24,161,55,84,39.2,23,6
female,32,170,66,114,40.6,174,25
female,71,179,78,83,39.4,25,6
male,56,196,99,106,40.6,207,27
male,43,200,104,90,39.9,38,8
female,27,134,38,103,40.7,134,22
female,68,181,81,113,40.5,182,25
female,77,172,72,96,40.2,81,14
female,33,151,44,89,40,74,16
female,45,166,59,80,39.1,26,7
male,36,182,81,94,39.8,49,11
male,54,160,62,97,40.6,140,26
male,24,179,76,108,40.8,160,27
male,72,179,86,100,40.7,188,26
male,26,196,95,88,38.5,7,2
male,67,179,82,104,40.5,165,22
male,55,183,88,79,38.6,10,3
female,49,178,71,98,39.9,66,12
male,48,182,88,97,40.3,85,15
male,23,175,75,77,38.8,2,2
female,31,162,59,101,40,79,14
male,31,187,93,94,40.2,59,13
male,24,193,88,94,40.1,65,16
female,62,137,47,110,40.8,205,28
male,28,193,97,91,40,52,13
female,41,162,63,105,41.1,174,28
female,54,165,62,97,39.8,67,12
female,43,154,56,105,40.5,108,17
female,28,170,71,102,40.2,100,18
female,38,165,66,114,40.9,191,27
female,32,145,48,84,38,8,2
male,47,182,89,100,40,104,17
male,44,186,83,88,40.2,40,10
male,43,183,82,110,40.6,196,27
male,28,185,82,99,40.9,132,27
female,78,157,63,97,40.2,102,17
female,20,168,69,113,40.8,198,30
female,48,147,45,100,40.8,139,23
female,40,169,69,110,40.7,153,23
male,38,177,84,106,40.9,181,28
male,73,191,99,104,41.1,212,26
female,29,146,47,94,39.9,60,12
female,55,181,77,109,40.6,161,24
female,20,166,64,93,40,68,15
male,26,192,93,92,40.1,52,13
female,46,149,54,97,40.7,117,21
female,78,169,68,95,40.2,103,18
female,28,163,66,85,39.1,19,5
male,21,186,89,86,38.6,11,4
male,74,180,86,88,39.7,50,9
male,50,183,89,106,40.6,200,28
male,76,170,78,95,40,98,15
male,79,180,89,79,39.6,49,11
female,29,144,49,98,40.3,120,22
male,36,192,95,101,40.6,135,23
male,48,187,88,89,40.2,49,11
male,73,190,95,74,38.9,18,5
female,39,164,63,110,40.7,174,26
male,21,186,80,97,40,55,13
female,42,167,68,93,40,58,12
male,22,195,88,106,40.8,162,28
male,44,178,80,108,41.1,160,23
male,36,186,86,84,39.7,25,8
female,28,145,53,90,39.8,50,11
female,41,175,72,109,41.3,189,29
female,58,156,56,117,40.7,213,27
female,32,170,71,105,40.3,101,17
male,28,175,72,91,39.8,38,11
female,23,166,66,93,40.2,78,17
male,58,201,106,110,40.8,221,26
female,43,145,55,83,38.4,12,3
female,23,166,66,98,40.5,102,20
female,36,176,74,102,40.8,152,27
female,26,169,67,97,40.4,106,21
female,46,169,70,94,40.3,90,18
female,29,171,65,99,40.5,128,24
male,24,193,89,95,39.7,42,10
male,57,191,96,83,39,21,5
male,37,171,77,98,40.3,111,22
male,72,175,81,96,40.6,124,19
male,34,178,81,100,40.2,111,21
male,49,171,76,80,39.5,17,6
male,23,195,93,81,38.5,4,2
female,33,156,50,94,38.5,15,3
male,21,176,79,97,40.5,75,18
female,61,157,59,101,40.9,179,29
male,54,190,90,91,40,77,15
female,28,173,71,94,39.9,56,12
female,34,174,67,95,40.6,89,18
female,62,175,70,94,40.3,90,17
female,31,168,70,108,40.9,181,29
female,45,164,61,84,39.1,20,5
male,65,184,90,102,40.4,138,19
female,48,176,74,88,40.3,92,21
male,32,177,76,96,40.5,76,17
male,21,185,89,90,38,7,2
female,51,182,82,99,40.7,115,21
female,22,162,59,90,39.9,56,13
male,32,203,111,93,40.1,82,17
male,29,193,94,96,39.9,62,13
male,34,190,93,84,39.1,13,4
female,47,159,60,104,40.8,169,27
female,43,168,67,107,40.7,154,24
male,59,176,81,85,39.5,25,6
male,20,166,68,83,39.9,14,8
female,27,158,54,109,40.8,150,23
female,23,162,61,102,40.5,134,24
female,28,164,56,115,40.7,200,28
male,67,205,114,79,39.7,27,6
female,68,162,63,93,39.5,49,9
male,27,175,74,102,40.1,66,13
female,20,175,72,85,40,46,13
male,45,181,78,88,40.3,63,16
male,42,191,98,80,39.2,18,6
female,34,188,78,85,40.3,56,15
male,61,157,59,97,40.3,119,21
male,29,178,79,82,37.4,2,1
male,70,177,86,108,40.7,175,21
male,20,191,90,88,40.1,48,16
male,23,193,96,88,39.7,30,9
female,29,167,65,110,40.8,195,30
male,40,188,87,102,40.4,102,17
female,20,162,61,91,40.2,57,13
male,65,169,77,76,38.4,6,2
male,21,172,69,92,38.6,10,3
female,29,162,66,94,39.5,33,7
male,47,182,83,100,40.8,143,24
male,79,172,77,107,40.7,202,24
male,68,173,77,105,40.8,213,28
female,62,176,76,98,40.5,107,19
female,33,155,52,108,40.7,144,22
male,23,182,82,79,38.2,3,2
female,52,164,63,78,38.6,11,3
female,31,154,57,84,39.2,27,7
male,78,189,94,84,38.2,16,3
female,37,164,60,96,40.3,94,18
female,39,171,65,81,38.6,11,3
male,24,190,93,100,40.9,152,30
male,37,182,82,99,40.8,106,20
female,70,158,63,102,40.7,141,22
female,39,169,71,101,40.6,118,21
male,40,176,75,100,40.6,115,21
male,73,192,98,102,40.5,157,20
male,24,196,93,100,40,51,10
female,63,171,74,101,40.1,96,16
male,24,181,86,75,39.8,10,9
female,47,158,55,108,41,169,25
female,30,176,74,108,40.6,155,25
male,43,190,97,105,41,184,27
female,44,149,51,86,39.9,48,11
male,66,188,93,115,40.7,243,26
female,66,140,48,90,40.3,79,15
female,22,158,58,101,39.5,50,9
male,69,192,100,95,40.3,113,17
female,33,163,59,95,40.3,71,14
male,21,180,77,92,40.2,47,14
female,51,162,63,103,40.9,148,24
male,56,185,86,104,40.3,156,22
male,42,196,98,102,40.9,165,26
female,54,153,53,106,40.8,167,25
female,65,171,68,93,38.8,21,4
female,20,165,60,86,39.7,38,10
male,42,188,95,94,39.8,51,10
male,64,184,92,102,40.4,131,18
male,62,186,91,104,40.2,202,27
female,35,167,65,97,39.6,42,8
female,32,171,71,108,40.7,169,27
male,26,184,90,95,40,61,14
male,21,166,67,88,39.6,31,12
male,33,201,103,98,40.4,108,20
male,23,194,87,100,40.5,88,18
female,21,169,62,88,40,65,16
male,63,193,94,83,37.9,9,2
female,64,153,57,111,40.8,191,26
male,46,171,73,97,39.4,53,10
female,52,170,67,101,40.5,112,19
male,55,187,84,85,38.3,12,3
male,61,185,92,104,40.6,171,23
female,31,170,70,100,41,162,30
female,75,140,48,85,39.1,24,5
female,30,167,63,87,38.5,16,4
male,23,176,77,82,40,18,9
female,22,155,54,95,40.5,69,14
male,22,179,78,102,40.3,99,20
female,43,169,63,109,40.6,147,22
female,40,178,74,102,40.7,120,21
male,30,186,87,118,40.5,223,28
male,54,188,87,80,38.1,7,2
female,33,145,46,93,40,60,12
male,41,188,93,91,40.2,59,13
female,21,173,71,82,38.5,7,2
female,32,159,59,108,40.6,148,23
male,27,205,109,103,41,156,26
female,42,174,67,88,39.6,44,10
female,30,153,53,114,40.7,178,25
male,29,185,87,97,40.1,66,14
female,33,154,57,92,39.9,48,10
female,26,166,68,105,40.8,141,24
female,41,160,60,101,40.9,163,28
female,44,163,63,111,41.2,193,28
male,50,178,83,86,40,44,11
female,25,187,78,105,40.4,86,15
female,23,172,68,98,40.4,81,16
female,52,155,54,101,40.6,146,24
male,22,194,93,87,37.9,3,1
female,32,163,60,100,40,72,13
male,48,178,85,88,40.5,68,16
female,29,165,59,94,40.3,93,19
female,59,163,65,96,39.9,55,10
female,60,164,62,103,40.8,146,23
male,30,180,82,99,40.3,129,26
female,39,166,65,99,40.7,99,18
male,27,175,78,99,40.5,90,19
male,78,189,91,97,39.6,72,10
female,66,156,52,97,40.8,125,21
female,28,178,75,88,39.6,28,7
female,20,163,53,102,40.8,158,28
male,28,180,84,110,40.6,165,25
female,40,155,51,84,39.5,33,8
female,55,176,70,90,40.2,52,11
female,28,178,73,84,39.1,18,5
male,22,182,84,91,39.3,14,4
male,32,194,94,97,39.9,65,13
male,24,185,88,90,39.9,38,11
female,40,162,64,88,39,26,6
male,23,192,89,94,40.3,77,19
female,46,179,67,97,39.5,54,10
female,63,181,77,106,40.5,195,30
female,21,182,77,97,40.7,111,23
female,52,168,66,101,40.5,95,16
female,38,165,58,92,39.5,58,12
male,79,183,86,96,39.8,84,12
male,28,175,78,96,39.9,43,10
female,26,174,73,94,40.6,102,22
female,21,146,49,81,39.6,21,6
female,64,163,67,115,40.7,206,27
male,76,189,93,111,41,259,28
female,77,153,58,90,39.5,42,8
male,60,187,88,108,40.8,229,29
female,66,153,58,90,40.1,77,15
female,54,150,51,108,40.7,201,29
male,32,189,89,104,40,114,19
female,61,144,47,79,38.7,16,4
female,20,149,50,81,39.5,28,8
male,61,191,100,111,40.8,243,28
male,22,196,89,96,40,56,13
male,55,178,81,90,39,19,4
male,34,198,97,101,40.5,104,18
female,26,163,66,96,39.8,49,10
female,20,168,60,96,40,64,13
female,63,169,69,90,39.9,59,12
male,32,205,107,89,38.3,12,3
female,66,157,58,88,40.4,74,15
female,27,168,68,90,39,17,4
male,20,192,90,104,40.6,92,17
male,40,179,77,100,40.5,94,17
male,47,195,101,114,40.9,229,27
male,65,175,76,94,39.2,35,6
male,37,194,102,95,40.2,77,15
male,51,193,93,115,40.8,242,28
male,44,194,92,98,40.8,137,24
female,24,169,67,105,40.5,158,27
female,30,165,59,79,38.2,10,3
female,20,162,59,95,40.6,87,18
female,63,169,68,87,38.5,14,3
female,62,153,57,105,40.3,140,21
male,49,196,94,98,41.1,144,24
male,31,186,91,96,40.1,67,14
male,61,184,91,91,40,71,13
male,21,175,74,107,41,156,28
male,50,183,93,88,39.9,50,11
male,23,190,91,100,40.6,100,20
female,53,178,71,95,40.5,94,18
female,40,166,72,92,39.8,47,10
female,63,176,70,85,39,22,5
female,51,171,70,81,37.8,4,1
male,30,199,104,89,39.3,16,4
male,29,173,78,104,40.2,95,17
male,33,177,78,92,39.9,40,10
female,58,164,63,97,40.3,107,19
female,20,171,70,103,40.6,105,19
female,25,173,70,79,39.1,15,5
male,36,194,100,79,39.3,16,6
male,39,170,70,95,39.8,50,11
female,61,146,52,97,40.3,117,20
male,45,176,80,112,41,229,30
male,57,189,91,106,40.1,143,19
female,26,168,70,94,39.9,56,12
male,26,182,80,102,40.6,125,24
female,57,169,70,97,40.6,127,23
female,68,154,56,94,39.7,67,12
male,25,178,77,89,39.4,28,9
male,35,196,102,107,40.5,144,21
male,64,190,94,107,40.3,170,21
female,26,184,79,104,40.6,84,15
female,22,168,60,87,39.7,40,10
male,20,205,100,95,39.8,30,7
female,23,155,55,93,40.2,85,18
male,55,184,90,106,40.7,156,21
female,35,169,69,104,40.3,106,18
male,27,164,65,88,39.7,28,10
female,65,148,50,83,38.1,9,2
female,65,155,57,89,40.1,60,12
male,20,167,66,91,40.3,29,10
female,40,182,78,99,40.4,112,21
male,25,196,99,97,39.3,43,9
female,33,167,62,107,40.3,145,23
male,30,179,82,102,40.4,109,20
female,22,186,77,96,40.2,75,16
male,29,192,92,112,40.8,185,26
female,47,169,70,96,40.1,68,13
female,45,161,59,74,38.3,9,3
female,25,158,54,100,40.3,132,24
male,71,146,56,106,40.7,216,29
female,21,161,57,95,40.8,112,23
male,69,170,76,88,39.6,46,9
female,21,168,65,107,40.6,133,22
male,20,192,95,95,40.1,63,15
male,39,180,88,104,40.7,138,22
male,34,173,71,113,40.7,197,28
female,51,181,72,88,39.5,36,8
female,60,168,64,84,39.4,26,6
female,20,155,53,92,40,69,15
male,30,187,85,94,40.5,56,13
female,57,171,74,78,39.6,38,11
male,32,176,82,86,39.5,28,9
male,23,189,93,98,39.9,57,12
female,56,176,76,100,40.6,109,19
male,28,191,83,80,39.4,14,7
male,57,164,65,95,40.2,53,10
male,23,187,90,99,40.5,58,12
male,27,188,93,98,40.9,98,20
female,23,169,67,94,40.4,98,21
female,64,159,59,82,37.5,4,1
female,29,161,62,106,40.4,147,24
male,21,188,80,103,40.1,71,14
male,43,180,84,89,39.2,25,6
female,47,161,58,99,40.1,63,11
female,28,161,60,109,40.9,129,20
male,59,194,93,105,40.7,210,28
female,21,170,67,95,40,80,17
male,31,184,90,98,40.3,81,16
female,23,162,61,102,40.2,84,15
male,61,199,114,83,38.2,9,2
female,61,162,67,88,39.8,47,10
male,20,196,89,88,39.7,24,8
female,41,163,59,100,40,97,17
male,60,176,76,100,40.6,174,27
male,65,173,76,95,40.6,125,21
female,34,165,64,100,40.1,66,12
male,20,187,85,81,40.1,22,12
female,30,176,69,100,40.3,97,18
female,21,166,59,94,40.2,80,17
male,68,189,95,103,40.3,123,16
male,24,189,82,93,39.6,42,11
male,23,181,76,84,39.1,18,8
male,23,181,83,92,40.5,58,16
male,49,208,102,106,40.7,192,26
female,33,169,68,98,40,84,16
female,52,159,60,92,39.6,40,8
female,56,180,76,92,39.2,34,7
male,35,189,92,103,40.8,127,21
male,20,189,85,82,39.8,16,8
male,23,198,96,96,40,63,14
male,35,170,73,90,38.1,7,2
female,33,162,57,97,40.5,90,17
male,56,187,85,81,39.8,36,10
female,29,172,66,101,40.6,77,14
male,31,202,97,99,39.6,64,12
female,29,153,54,77,39.1,13,4
female,52,151,54,88,38.9,24,5
male,27,172,71,96,40.2,54,13
female,70,172,73,102,40.8,144,23
male,39,191,87,111,41.2,213,29
female,32,152,53,100,40.9,158,28
female,24,153,54,78,37.7,3,1
female,37,169,73,90,40,66,15
female,72,162,66,97,40.1,82,14
female,76,156,56,102,41,185,28
female,26,179,71,110,40.9,166,26
female,36,188,84,96,39.8,63,13
male,29,182,90,96,39.8,51,11
male,71,189,93,90,39.5,47,8
female,69,147,51,96,40.1,118,20
female,30,162,58,106,40.6,142,23
female,64,152,52,92,38.1,11,2
male,25,182,84,93,40.4,66,17
male,22,184,89,87,40.3,32,11
female,74,163,65,100,40.5,137,22
male,23,182,83,96,40.2,72,17
female,53,161,64,99,40.7,110,19
male,52,199,94,99,39.9,94,15
female,45,165,64,104,40.5,185,30
female,24,153,57,105,40.2,126,21
male,36,168,77,104,40.2,83,14
male,53,172,73,81,38.7,10,3
male,49,181,84,101,40.5,131,21
male,24,187,90,95,40.7,81,19
male,25,174,80,109,41.3,180,29
female,59,166,61,105,40.5,177,27
female,48,168,64,106,40.7,154,24
male,39,189,90,101,40.8,159,27
male,20,184,83,74,38.9,2,3
female,22,159,55,86,38.8,16,4
female,28,165,64,109,41,173,27
female,37,166,66,85,38.9,16,4
female,37,169,67,84,39.6,27,7
female,52,174,73,107,40.3,149,23
male,21,219,126,97,40.4,78,15
male,73,195,103,89,39.6,42,7
male,27,178,80,96,40.2,65,15
female,34,165,61,98,40.2,91,17
male,30,188,92,102,40.7,124,22
female,31,166,70,95,40.1,83,17
male,78,174,80,109,40.7,245,28
female,21,167,63,115,41,201,29
female,20,148,53,88,38.3,8,2
female,22,169,62,99,40.3,100,19
female,70,185,88,75,38.7,10,3
female,26,163,61,103,40.3,75,13
female,36,166,68,102,40.4,149,26
male,32,191,92,84,39.3,24,8
male,21,191,94,95,40.4,76,18
male,43,193,98,116,40.9,230,27
male,22,179,81,96,40.3,86,21
male,31,178,79,93,40.5,65,16
male,48,173,78,101,40.1,91,15
female,73,148,53,79,38,8,2
male,30,189,97,100,40.3,109,20
male,26,164,71,110,40.7,155,25
male,76,186,92,100,40.8,189,25
male,53,173,78,96,39.9,72,13
male,73,189,91,106,40.9,241,29
male,58,181,84,78,39.9,35,11
female,42,150,52,94,39.4,31,6
female,20,170,62,83,38.8,14,4
female,68,163,59,107,40.8,195,28
female,70,189,86,101,40.6,167,28
male,20,193,93,82,39,9,4
male,38,192,97,79,39.3,16,6
male,58,186,87,90,40,46,9
female,64,168,69,85,40.2,48,11
male,54,177,80,90,39.9,47,10
male,35,198,97,102,40.6,132,22
female,28,184,77,95,39.7,47,10
male,20,187,81,91,40.1,52,16
male,27,178,84,82,37.6,2,1
male,73,184,88,85,38.3,15,3
female,54,180,78,94,39.8,51,10
male,28,199,96,107,41.1,185,29
female,21,174,71,110,40.8,151,24
female,32,157,53,92,40,48,10
female,24,176,66,85,39.2,22,6
male,72,183,91,79,38.8,17,4
female,68,158,64,90,40.4,81,16
female,49,163,56,107,40.3,186,28
male,32,194,97,90,40.1,48,12
female,70,156,56,113,40.8,176,23
female,37,162,60,98,40.3,103,19
female,36,166,65,95,40.2,60,12
female,49,169,67,99,40.3,124,22
male,28,181,83,86,38.6,9,3
female,75,182,76,102,40.8,170,27
male,65,193,99,78,39.1,15,4
female,42,142,43,91,40.8,85,17
female,25,162,56,106,40.4,184,30
female,29,161,63,103,40.6,133,23
male,54,194,95,96,40.7,143,24
female,25,165,66,104,40.6,139,24
male,30,168,74,100,41,114,23
female,36,179,75,94,40,86,18
female,75,179,78,104,40.5,182,28
male,21,187,85,94,39.5,35,9
female,36,166,71,99,40.4,81,15
male,23,170,69,112,40.9,145,23
female,28,166,64,100,40.5,98,18
female,55,169,66,104,40.9,177,28
female,25,171,67,104,40.7,150,26
male,50,198,105,78,37.6,3,1
male,35,185,92,92,39.5,35,8
male,43,191,96,115,40.4,175,21
male,75,186,88,97,40.6,119,17
female,79,163,60,81,39,13,3
female,21,148,47,100,40.8,138,25
female,47,161,64,105,40.5,151,24
male,36,168,77,106,40.7,118,19
female,24,160,55,97,39.7,46,9
female,51,152,59,99,41,162,28
male,36,183,85,98,40,57,11
female,68,164,63,94,39.9,66,12
male,22,176,79,86,39.6,18,7
female,51,160,58,87,39.7,50,11
female,24,180,77,113,40.5,184,28
female,22,158,59,114,40.7,193,28
female,73,171,75,104,41.1,189,29
